4.47214E+15,IugKYcVVb,"全国新增新冠肺炎确诊病例2641例，累计报告66492例2月14日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例2641例,新增重症病例849例，新增死亡病例143例（湖北139例，河南2例，北京、重庆各1例），新增疑似病例2277例。当日新增治愈出院病例1373例，解除医学观察的密切接触者30081人。截至2月14日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例56873例（其中重症病例11053例），累计治愈出院病例8096例，累计死亡病例1523例，累计报告确诊病例66492例，现有疑似病例8969例。累计追踪到密切接触者513183人，尚在医学观察的密切接触者169039人",,,,2020/2/15,曲屏双摄vivo Xplay6,1,0,1,,,1
4.47199E+15,IucNR5L3d,张家界疾控官员临阵脱逃 携家人国外躲避疫情新冠肺炎疫情发生以来，全省各级纪检监察机关围绕疫情防控加强监督执纪问责，严肃查处违反疫情防控纪律的问题，推动疫情防控工作落地落实。现将查处的5起典型问题通报如下。1.张家界市疾控中心慢性非传染性疾病防治科科长李文杰擅离职守、临阵脱逃，携家人到泰国躲避疫情问题。2020年1月21日，李文杰被抽调到张家界市新冠肺炎疫情防控指挥部，负责疫情信息报送工作。在获悉该市出现一例确诊病例后，李文杰害怕自己及家人被感染，遂从单位取走个人护照，于1月30日携家人乘飞机到泰国躲避。期间，李文杰向单位谎称其母亲和武汉有关人员有接触，自己在老家自行隔离。经多次劝返，李文杰于2月9日下午乘飞机从泰国回到张家界。经查，李文杰对组织不忠诚不老实，擅离职守、临阵脱逃，严重违反政治纪律、组织纪律，给予其撤职处分，涉及其他问题在进一步调查中。市疾控中心党办工作人员熊月凤、市卫健委人事科科长伍燕未严格执行护照集中保管有关规定，被分别给予党内严重警告、党内警告处分。2.湘岳医院接诊新冠肺炎疑似患者推诿迟缓问题。1月26日下午，省血吸虫病防治所附属湘岳医院急诊科120值班医生赵和钦豪接诊新冠肺炎疑似患者拖延1小时以上，且接诊后擅自将疑似患者及其密切接触者运送至岳阳市第一人民医院南院急诊门口后即离开，造成疑似患者脱管。该事件中，湘岳医院分管医疗的副院长丁国建、医务部副部长兼急诊科主任朱永辉和120医生赵和钦豪未落实传染病防治首诊负责制，推诿扯皮，存在慢作为、乱作为问题；湘岳医院院长邓维成、医务部部长张跃云对疫情重视不够，在该事件中失职失察。丁国建、朱永辉被给予党内严重警告、政务撤职处分，张跃云被给予政务记过处分，赵和钦豪被给予降低岗位等级处分，邓维成被诫勉谈话。3.涟源市古塘乡党委副书记、乡长贺永擅离职守问题。1月26日下午，涟源市疫情防控督查发现，古塘乡当天的值班领导、乡长贺永未落实疫情防控期间值班要求，当天上午未经请假没有到岗到位。贺永称当天上午在村里指导疫情防控工作，经核实，其实际在家处理私事。1月27日，贺永被停职，并接受进一步调查。4.常宁市政府办副主任段骁擅自泄露疫情信息问题。1月28日中午，常宁市政府办副主任段骁使用其名为“何不”的微信号将常宁市卫健委报送的《常宁市首例确诊新型冠状病毒感染的肺炎疫情的报告》分别转发至3个微信群，报告内容涉及患者和所接触人员的个人信息。当天下午，该报告在网上广泛传播，造成不良影响。段骁被给予党内警告处分，并在常宁市全市通报。5.吉首市马颈坳镇安监站工作人员瞿锡晖拒不服从疫情防控工作安排问题。1月27日，马颈坳镇安监站工作人员瞿锡晖拒不服从该镇疫情防控检查卡口的值班安排，临危退缩，违反组织纪律。1月30日，马颈坳镇政府对瞿锡晖不服从工作安排进行通报批评。瞿锡晖对通报不服，殴打对其做思想工作的镇政府2名班子成员。2月2日，瞿锡晖受到开除党籍、降低岗位等级处分。通报强调，疫情就是命令，防控就是责任。当前，我省疫情防控形势仍然严峻。越是形势严峻、任务繁重，越要严明纪律、令行禁止。全省各级党员干部要以上述问题为镜鉴，把思想和行动进一步统一到中央和省委关于疫情防控工作的部署要求上来，坚决服从疫情防控领导小组的统一指挥和调度，坚定有力、毫不懈怠地做好各项工作，决不能阳奉阴违、临阵退缩，决不能作风漂浮、推诿扯皮，决不能弄虚作假、自行其是。各级纪检监察机关要坚决扛起监督责任，继续紧盯疫情防控责任落实、重点工作和重点环节强化政治监督，坚决反对形式主义、官僚主义，严肃查处贯彻落实党中央和省委决策部署不力，不服从统一指挥和调度、本位主义严重等问题，严肃查处不敢担当、玩忽职守、敷衍塞责、消极应付等问题，严肃查处贪污、滞留、截留、挪用、挤占疫情防控款物等问题，切实为打赢疫情防控的人民战争、总体战、阻击战提供监督保障,,,,2020/2/14,曲屏双摄vivo Xplay6,1,0,1,,,1
4.4719E+15,Iuak4qd5h,全国医务人员确诊病例累计1716例2月14日14时，国新办举行疫情防控最新进展及关爱医务人员举措发布会。国家卫生健康委副主任曾益新介绍，截至2月11日24时，全国医务人员确诊病例1716例，占比3.8%。其中有6人不幸死亡，占死亡病例的0.4%。 ,,,,2020/2/14,曲屏双摄vivo Xplay6,1,0,1,,,1
4.47164E+15,Iu3L88jBl,甘肃新增3例新型冠状病毒肺炎确诊病例，累计90例甘南州无新增疑似病例。现有疑似病例12例，平凉市6例、兰州市3例、甘南州3例。目前，累计追踪到密切接触者3746人，已解除医学观察2825人，其余921人正在接受医学观察。患者1，柳某，女性，34岁，平凉市华亭市人。为确诊患者柳某（2月7日确诊）大姐。2月7日起在华亭市医学观察区隔离观察，2月10日出现干咳、胸痛，胸部CT显示：左肺下叶前内基底段炎症，确定为疑似病例，2月11日转入华亭市第一人民医院住院隔离治疗。2月13日确诊为新型冠状病毒肺炎。目前，在华亭市第一人民医院住院隔离治疗，病情平稳。患者2，王某某，女性，79岁，定西市陇西县人。为确诊患者苏某某（2月6日确诊）母亲。1月28日起一直居家隔离，2月12日核酸检测结果阳性后，当日转入陇西县第一人民医院隔离治疗，胸部CT显示：双肺弥漫实变及磨玻璃影。2月13日确诊为新型冠状病毒肺炎，伴有慢性阻塞性肺病、双肺陈旧性肺结核、慢性肺源性心脏病、心功能不全、肾病综合征。目前，在陇西县第一人民医院住院隔离治疗，病情较重，密切观察治疗。患者3：张某某，女性，58岁，甘南州合作市人。为确诊病例黎某某（2月1日确诊）配偶。1月31日起一直在合作市集中隔离点留观，2月12日核酸检测阳性。2月13日出现间断性咳嗽、胸闷、口干症状，胸部CT显示：右肺上叶前段、后段及左肺下叶炎性改变，转入甘南州人民医院住院隔离治疗。2月13日确诊为新型冠状病毒肺炎。目前，在甘南州人民医院住院隔离治疗，病情平稳。,,,,2020/2/13,曲屏双摄vivo Xplay6,1,0,1,,,1
4.47163E+15,Iu3uzii52,粪便中分离到病毒，能否说明主要传播途径发生了变化？部分病例早期症状中，有腹泻等胃肠道症状，患者粪便标本中核酸检测阳性或分离到病毒，提示感染新冠病毒后，病毒在消化道内也可以增殖。粪便中分离到病毒并不意味着该病主要传播途径发生变化，仍为呼吸道和接触传播为主，消化道的传播（包括粪口传播），在全部传播中的作用和意义仍需进一步观察和研究。请转发给你身边的人！！！,,,,2020/2/13,曲屏双摄vivo Xplay6,1,0,1,,,1
4.47163E+15,Iu3uezxJg,病毒携带者如果是烟民，吸了他的二手烟会不会传染？一是病毒主要的传播方式还是呼吸道传播、飞沫传播和接触传播，它是个呼吸道传染病，二手烟不是我们所说的飞沫传播的方式。二是如果你吸了他的二手烟，说明你们隔的很近，所以这种风险是需要我们避免的。在吸烟时，还是要保持一定的距离，别互相之间串在一起抽烟。记得转发给你身边的人！！！！,,,,2020/2/13,曲屏双摄vivo Xplay6,1,0,1,,,1
4.47142E+15,ItXZZrN0D,"湖北新增确诊14840例，累计48206例随着对新型冠状病毒肺炎认识的深入和诊疗经验的积累，针对湖北省疫情特点，国家卫生健康委办公厅、国家中医药管理局办公室印发的《新型冠状病毒感染的肺炎诊疗方案（试行第五版）》在湖北省的病例诊断分类中增加了“临床诊断”，以便患者能及早按照确诊病例接受规范治疗，进一步提高救治成功率。根据该方案，近期湖北省对既往的疑似病例开展了排查并对诊断结果进行了订正，对新就诊患者按照新的诊断分类进行诊断。为与全国其他省份对外发布的病例诊断分类一致，从今天起，湖北省将临床诊断病例数纳入确诊病例数进行公布。2020年2月12日0时-24时，湖北省新增新冠肺炎病例14840例(含临床诊断病例13332例)，其中：武汉市13436例、黄石市37例、十堰市26例、襄阳市13例、宜昌市26例、荆州市321例、荆门市231例、鄂州市204例、孝感市123例、黄冈市264例、咸宁市9例、随州市31例、恩施州26例、仙桃市20例、天门市69例、潜江市4例。全省新增病亡242例（含临床诊断病例135例），其中：武汉市216例、黄石市3例、襄阳市1例、宜昌市3例、荆州市2例、鄂州市2例、孝感市4例、黄冈市4例、咸宁市1例、随州市2例、恩施州1例、仙桃市3例。新增出院802例（含临床诊断病例423例），其中：武汉市538例、黄石市17例、十堰市11例、襄阳市6例、宜昌市10例、荆州市22例、荆门市11例、鄂州市23例、孝感市28例、黄冈市89例、咸宁市19例、随州市11例、恩施州10例、仙桃市5例、天门市1例、神农架林区1例。截至2020年2月12日24时，湖北省累计报告新冠肺炎病例48206例（含临床诊断病例13332例），其中：武汉市32994例（含临床诊断病例12364例）、黄石市911例（含临床诊断病例12例）、十堰市562例（含临床诊断病例3例）、襄阳市1101例、宜昌市810例、荆州市1431例（含临床诊断病例287例）、荆门市927例（含临床诊断病例202例）、鄂州市1065例（含临床诊断病例155例）、孝感市2874例（含临床诊断病例35例）、黄冈市2662例（含临床诊断病例221例）、咸宁市534例（含临床诊断病例6例）、随州市1160例、恩施州229例（含临床诊断病例19例）、仙桃市480例（含临床诊断病例2例）、天门市362例（含临床诊断病例26例）、潜江市94例、神农架林区10例。全省累计治愈出院3441例。全省累计病亡1310例，其中：武汉市1036例（含临床诊断病例病亡134例），黄石市9例，十堰市1例，襄阳市13例，宜昌市11例，荆州市23例，荆门市24例，鄂州市30例，孝感市49例，黄冈市58例，咸宁市7例，随州市14例,恩施州4例（含临床诊断病例病亡1例），仙桃市16例，天门市10例，潜江市5例。目前仍在院治疗33693例，其中：重症5647例、危重症1437例，均在定点医疗机构接受隔离治疗。现有疑似病例9028人，当日排除3317人，集中隔离6126人。累计追踪密切接触者158377人，尚在接受医学观察77308人。",,,,2020/2/13,曲屏双摄vivo Xplay6,1,0,0,,,1
4.47141E+15,ItXCOrYjs,小区封闭食物耗尽 武汉一传销团伙自首【小区封闭食物耗尽 武汉一传销团伙自首】武汉一传销团伙食物耗尽自首周刊君与你共同战疫2月10日，武汉市蔡甸街建新开发小区，一对男女向社区工作人员自首，他们自称租住在该小区内，去年11月被老乡以投资赚大钱为由诱骗来汉。大年三十以来，食宿、健康均无人管 ...全文,,,,2020/2/13,曲屏双摄vivo Xplay6,1,0,1,,,1
4.47141E+15,ItXAtlkY1,甘肃省人大常委会农业农村委原主任委员武文斌涉嫌受贿被逮捕甘肃省人大常委会农业与农村工作委员会原主任委员武文斌（正厅级）涉嫌受贿一案，由甘肃省监察委员会调查终结，移送检察机关审查起诉。经甘肃省人民检察院指定管辖，由嘉峪关市人民检察院审查起诉。日前，嘉峪关市人民检察院依法以涉嫌受贿罪对武文斌决定逮捕，该案正在进一步办理中。,,,,2020/2/13,曲屏双摄vivo Xplay6,1,0,1,,,1
4.4714E+15,ItXwNwK7F,最新！甘肃新增1例确诊病例，累计确诊87例，累计治愈出院31例甘肃新增1例新型冠状病毒肺炎确诊病例累计87例2月11日20时至2月12日20时，甘肃省甘南州新增1例新型冠状病毒肺炎确诊病例。新增治愈出院7例。截至2月12日20时，甘肃累计报告新型冠状病毒肺炎确诊病例87例。累计治愈出院31例，累计死亡病例2例，54例在定点医院进行隔离治疗。兰州市18例、平凉市7例、天水市6例、定西市6例、甘南州6例、白银市4例、陇南市3例、庆阳市2例、张掖市1例、临夏州1例。现有重型病例6例，危重型病例1例。新增疑似病例7例，平凉市6例、兰州市1例。现有疑似病例22例，平凉市9例、兰州市6例、甘南州3例、定西市2例、天水市2例。目前，累计追踪到密切接触者3583人，已解除医学观察2689人，其余894人正在接受医学观察。患者，王某，女性，53岁，陕西省淳化县人，现居住甘南州合作市。与2月1日确诊病例黎某居住同一单元。2月4日出现发热、咽干、干咳，在家自行服药后未见缓解，2月11日到甘南州人民医院就诊后隔离治疗。2月12日确诊为新型冠状病毒肺炎。目前，在甘南州人民医院住院隔离治疗，病情平稳。,,,,2020/2/13,曲屏双摄vivo Xplay6,1,0,1,,,1
4.47122E+15,ItSMx0IjW,新华微评：诋毁中国，其病在心《华尔街日报》日前刊文，对中国抗击疫情的努力加以诋毁，并妄称中国是“亚洲病夫”。这些抹黑言论令人不齿，暴露了一些人心存偏见、自私狭隘的“心病”。新冠肺炎疫情发生以来，中国举国动员、全面部署、快速反应，采取了最全面、最严格的防控举措，全力以赴抗击疫情，国际社会有目共睹。一些西方媒体对中国人民的抗疫努力视而不见，反而大泼脏水，既是对事实的严重歪曲，也违背了媒体职业道德。怀着“心病”看中国，看不到一个真实、客观的中国；心态扭曲诋毁中国，最终受辱的只能是自己。,,,,2020/2/12,曲屏双摄vivo Xplay6,2,1,4,,,1
4.47122E+15,ItSFfsVTp,辽宁葫芦岛经济开发区企业爆炸事故共造成5人死亡2月11日，位于辽宁葫芦岛经济开发区的辽宁先达农业科学有限公司烯草酮车间发生一起爆炸事故。记者从葫芦岛市委宣传部获悉，经全力救援，截至2月12日1时10分，厂区明火完全扑灭。目前，3名失联人员已找到，均已死亡。此次事故共造成5人死亡、10人受伤，其中有4名受伤人员自行前往医院。现受伤人员已得到全力救治，均无生命危险。12日上午，辽宁省葫芦岛环境监测中心再赴现场开展应急监测。经对厂区上风向1个点位和下风向3个点位的特征污染因子甲苯监测，监测结果为未检出。据悉，涉事公司已停产整顿，公司负责人已被控制。善后工作已经展开。事故原因还在调查中。,,,,2020/2/12,曲屏双摄vivo Xplay6,1,0,1,,,1
4.47109E+15,ItPm34e7U,全国首例疫情期间办婚宴责任人被行拘4名人员在疫情期间举办婚宴于2月9日被海南省儋州市有关部门行政拘留。这是全国首例疫情期间举办婚宴被严查的案例。海南省儋州市公安局通报，2月9日上午，儋州市公安局到新州镇新英街道、社区检查疫情防控措施落实情况，当检查至新州镇新英黄塘居委会一巷口时，发现一户居民正在操办婚宴，现场人来人往。经现场查证，居民麦某某在明知疫情防控期间禁止举办任何形式婚宴聚餐的情况下，无视政府决定，通知亲朋好友40余人前来参加儿子的婚宴，给当地疫情防控造成重大隐患，影响十分恶劣。随后，儋州市公安局迅速对该起违法行为进行查处，依法将涉案人员麦某某、吴某某、李某某、陈某某等人传唤到案调查。当日，儋州市公安局依法对违法人员麦某某处于行政拘留10日的处罚，对吴某某、李某某、陈某三人处行政拘留5日的处罚。据海南省卫计委通报，截至2月11日8时，海南省儋州市累计报告确诊病例11例。当地公安机关提醒，疫情当前，居民必须遵守政府发布的有关疫情防控的通告，积极配合开展防疫工作。对拒不执行有关决定，给防控疫情工作造成恶劣影响和后果的违法犯罪行为，公安机关将予以严惩。,,,,2020/2/12,曲屏双摄vivo Xplay6,2,0,1,,,1
4.47105E+15,ItOmLCuWr,中国铁路进出火车站排查发现发热旅客7573名记者11日从中国国家铁路集团有限公司(下称，国铁集团)获悉，截至2月10日，累计在进出火车站环节排查发现发热旅客7573名；配合协查确诊或疑似病例车上密切接触者1800余批次。 ,,,,2020/2/12,曲屏双摄vivo Xplay6,1,0,0,,,1
4.47105E+15,ItOhaoS94,南宁卫健委办公室主任擅自散布不实疫情信息被撤职据广西南宁纪委监委网站消息，2月5日，南宁市卫健委办公室主任蓝智在开展新型冠状病毒感染肺炎疫情防控工作中，擅自将不实的疫情防控信息，以微信方式发至其家族群和老乡群，导致该信息迅速在网络媒体上传播和扩散，造成严重不良社会影响。2月10日，南宁市纪委监委决定给予蓝智撤销党内职务、政务撤职处分。通报称，对蓝智同志的严肃处理，再次释放出市委坚定不移全面从严治党，管党治党一刻不停歇的强烈信号。全市各级党组织和广大党员要深刻汲取教训，举一反三，引以为戒。,,,,2020/2/12,曲屏双摄vivo Xplay6,1,0,0,,,1
4.47105E+15,ItOfPoFO8,男子冒充警察到宾馆检查，还以“疫情管控”为由伸手要钱2月11日报道：今天，上海闵行警方抓获一名冒充警察向宾旅馆索要钱财的男子。2月10日22时30分许，闵行公安分局杜行派出所接到辖区某宾馆业主报警，称当晚有一男子自称是警察，检查冠状病毒疫情期间宾馆的管理情况。民警通过宾旅馆图像监控发现，确实有名男子称疫情期间不允许来沪人员登记入住，一旦发现就要派人查封宾馆。在“检查”入住登记簿时。该男子还称宾馆存在违规经营要关门，并向前台工作人员伸手暗示索要钱财。因酒店未曾接到相关通知，又不见该男子出示工作证件，遂请其离开。根据报案情况，杜行派出所迅速组织警力开展调查，经过走访，于11日中午即案发后14小时，在闵行区江玮路某小区抓获嫌疑人王某。经询问，王某初步交代了其冒充警察的违法行为。目前，王某因涉嫌招摇撞骗罪已被闵行警方依法刑事拘留。,"https://wx1.sinaimg.cn/large/d1bc8561ly1gbt9r7bvatj20g40c3t91.jpg,https://wx3.sinaimg.cn/large/d1bc8561ly1gbt9r7lk7uj20g408xmxk.jpg",,,2020/2/12,曲屏双摄vivo Xplay6,1,0,0,,,1
4.47088E+15,ItJUKaGhn,武汉一医院护工确诊感染新冠肺炎 隐瞒真实行程 被立案侦查最高检获悉，2月11日，最高人民检察院对外发布首批十个妨害新冠肺炎疫情防控犯罪典型案例。据悉，该批典型案例共涉及抗拒疫情防控措施、暴力伤医、制假售假、哄抬物价、破坏野生动物资源等七类犯罪。北青报记者注意到，“四川南充孙某某涉嫌妨害传染病防治案”被列入典型案例。2020年1月20日，湖北武汉市某医院从事护工工作的孙某某随妻子、儿子、儿媳和孙女驾车返回四川省南充市嘉陵区吉安镇。1月21日，孙某某在嘉陵区吉安镇3社吃坝坝席，期间接触多人。1月22日，孙某某出现发热咳嗽症状，其儿子开车送其到李渡医院就诊，后孙某某乘坐客车从李渡返回吉安老家，车上接触多人。1月23日上午，孙某某病情恶化，其子开车将其送至南充市中心医院嘉陵院区就诊，医生怀疑其疑似“新型冠状病毒感染者”，让其隔离治疗，孙某某不听劝阻悄悄逃离医院，并乘坐客车返回吉安镇，车上接触多人。1月23日14时许，工作人员将孙某某强制隔离治疗。其在被确诊和收治隔离后，仍隐瞒真实行程和活动轨迹，导致疾控部门无法及时开展防控工作，大量接触人员未找回。现21人被隔离观察，吉安镇2、3、4社三个社区被隔离观察。2月5日，南充市公安局嘉陵区分局对孙某某涉嫌妨害传染病防治一案立案侦查。南充市嘉陵区人民检察院第一时间派员提前介入，引导侦查取证。,,,,2020/2/11,曲屏双摄vivo Xplay6,1,0,1,,,1
4.47071E+15,ItFmNrXSu,同比前日确诊人数下降许多，拐点是否到来了！2月10日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例37626例（其中重症病例7333例），累计治愈出院病例3996例（浙江核减1例），累计死亡病例1016例，累计报告确诊病例42638例（浙江核减12例，江西核增1例），现有疑似病例21675例。累计追踪到密切接触者428438人，尚在医学观察的密切接触者187728人。累计收到港澳台地区通报确诊病例70例：香港特别行政区42例（死亡1例），澳门特别行政区10例（治愈出院1例），台湾地区18例（治愈出院1例）。,,,,2020/2/11,曲屏双摄vivo Xplay6,1,0,1,,,1
4.47058E+15,ItBZUFolt,2.11日最新：甘肃新增3例，累计确诊86例...截至2月10日20时，甘肃新增3例新型冠状病毒肺炎确诊病例。新增确诊病例中，兰州市2例、平凉市1例。新增治愈出院5例。甘肃累计报告新型冠状病毒肺炎确诊病例86例，累计治愈出院21例，累计死亡病例2例，63例在定点医院进行隔离治疗。兰州市19例、天水市11例、平凉市8例、定西市6例、甘南州6例、陇南市4例、白银市4例、庆阳市3例、张掖市1例、临夏州1例。现有重型病例7例，危重型病例1例。新增疑似病例8例，兰州市5例、定西市2例、天水市1例。现有疑似病例20例，兰州市11例、甘南州3例、定西市3例、天水市2例、平凉市1例。目前，累计追踪到密切接触者3337人，已解除医学观察2371人，其余966人正在接受医学观察。患者1，李某某，男性，29岁，兰州市西固区人。为2月3日确诊病例苏某的密切接触者。1月30日自行居家隔离，2月3日转至西固区集中留观点隔离观察，2月7日出现鼻塞，转至西固区人民医院住院隔离治疗。2月9日21时确诊为新型冠状病毒肺炎。目前，在西固区人民医院住院隔离治疗，病情平稳。患者2，苏某，男性，47岁，定西市陇西县人，现居住兰州市西固区。为2月3日确诊病例苏某的密切接触者。2月6日核酸检测阳性后，在甘肃宝石花医院住院隔离，偶有干咳，2月7日以“疑似新型冠状病毒肺炎”转运至西固区人民医院住院隔离治疗。2月9日21时确诊为新型冠状病毒肺炎。目前，在西固区人民医院住院隔离治疗，病情平稳。患者3，刘某某，男性，54岁，平凉市华亭市人。确定为2月7日确诊患者柳某的密切接触者后，2月4日在华亭市医学隔离区集中隔离，2月7日核酸检测阳性后，转到华亭市第一人民医院住院隔离，2月10日患者出现气短，胸部CT显示右肺中叶外段小片状致密影。2月10日确诊为新型冠状病毒肺炎。目前，在华亭市第一人民医院住院隔离治疗，病情平稳。,,,,2020/2/11,曲屏双摄vivo Xplay6,1,0,1,,,1
4.47056E+15,ItBAprWfg,预警提醒！446人在蚌埠参加足球赛 数人感染新冠肺炎2月10日，安徽省蚌埠市疫情防控指挥部办公室发布健康预警信息提醒：1月在蚌埠举行的第二届全国青少年足球邀请赛，湖北籍队员武某亲属（期间来蚌观赛）确诊感染新冠病毒，浙江杭州绿城足球代表队数人感染。1月16日至20日，第二届全国青少年足球邀请赛在蚌埠市举行，先后有浙江、江苏、安徽30支代表队446人参赛。浙江杭州绿城足球代表队数人感染新型冠状病毒肺炎，其中湖北籍队员武某亲属（期间来蚌观赛）确诊感染。此外，球赛相关人员先后在该市万达广场、南山豪生大酒店、提香格调酒店、宝龙肯德基、提香格调酒店旁开心小餐馆活动或就餐。目前，蚌埠市相关运动员、裁判员健康未见异常。该市同时郑重提醒：凡上述公共场所与其密切接触者，应立即向社区报告，并自觉主动居家留观；疫情防控期间，不宜参加观赛和聚餐等社交活动，尽量避免去人群密集场所；凡有发热、咳嗽等症状家庭成员，要立即到就近医院的发热门诊进行健康体检，配合做好流行病学调查。,,,,2020/2/10,曲屏双摄vivo Xplay6,1,0,1,,,1
4.47049E+15,ItzNY1CrD,小区惊现一张“武汉—上海”火车票！颛桥镇各方协力3小时“破案”“1月22日，汉口站——上海虹桥站”，不久前，上海闵行区颛桥镇星河湾小区一位居民无意中在小区路上发现一张火车票，不禁吓了一跳：这个人是否居住在小区里？他是谁？他住哪里？一场追踪开始了：这位居民立即把火车票拍照发进了业主群，业主们瞬间行动起来，大家纷纷支招怎么寻找火车票主人。居委会和物业等部门也高度重视这一情况，启动寻找核实的工作。他们认为，小区已加强外来人员管理，且每天进行打扫，如果火车票的主人是路过或者快递外卖人员等，这张票绝不应该此时在这里出现。当下只能是一种情况，这张票的主人极有可能是小区业主，或者还停留在小区。然而，更为严峻的是，春节以来整个小区居委排查或居民主动报备的湖北来沪人员都已居家隔离，火车票上的人并不在这个名单中。也就是说，火车票主人隐瞒了实情，这就留下了更大的隐患，必须迅速、立即将这位火车票主人找出来。为此，小区居委会迅速向镇防控指挥部汇报了情况，指挥部立即联合公安部门查找车票登记的购买者。另一方面，小区也通过业主群、志愿者等多个渠道查找可能的住户。然而，购票系统显示车票购买者并不是星河湾小区的住户，情况越发扑朔迷离。2小时后，警方查到1个电话，居委连续拨打半个小时后，终于接通了火车票的主人。原来，这是一户年前才刚搬入小区的住户。这家人接待了三位从武汉来访的亲戚，从除夕至今亲戚一直住在他们家，车票的主人就是其中一位。“我们一直在家，没有出过门，所以就没有报备。”居委干部找上门，车票主人这样解释自己的行为。居委干部郑重告知，外地来沪登记申报是防控期间的法定举措。“火车票在小区的路面上发现，就说明你们曾经在小区里活动过，这样的行为是极其危险的。”随后，居委会会同镇社区卫生服务中心、派出所三人工作小组上门，一起对该户家庭所有人员进行了体温监测，结果显示体温正常，并要求他们完成居家隔离。最终，这场悬疑的火车票追踪在各方协力之下，仅用三个小时就查出了原委，得以妥善处理。截至目前，该户家庭已解除隔离，身体一切正常。星河湾居民区党支部书记胡轶凡告诉记者，这样大规模的防疫工作，合力同心是工作的基础。这一次查找和追踪正是依靠居民的自治意识，加上防控工作指挥部、公安、社区卫生中心、居委等多部门通力合作。,https://wx1.sinaimg.cn/large/d1bc8561ly1gbrhyuhjifj20hs0dj0tm.jpg,,,2020/2/10,曲屏双摄vivo Xplay6,1,0,1,,,1
4.47048E+15,Itzu46zjs,白银市4例确诊病例行动轨迹汇总中国青年网2小时前 · 中国青年网官方账号甘肃新增4例新冠肺炎确诊病例，累计确诊83例，累计死亡病例2例一人确诊敲警钟 大家没事别乱跑她隐瞒病情，失去最佳治疗机会去世疫情防控个人有啥义务？拒绝隔离会怎样？法律规定→智慧白银疫情防控登记系统操作指南看 ...全文,https://wx3.sinaimg.cn/large/d1bc8561ly1gbrgjs3r80j20dc2bodm2.jpg,,,2020/2/10,曲屏双摄vivo Xplay6,1,0,0,,,1
